PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,PLAYER_SLUG,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,GAMES_PLAYED_CURRENT_SEASON_FLAG,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GREATEST_75_FLAG
1631197,Jared,Rhoden,Jared Rhoden,"Rhoden, Jared",J. Rhoden,jared-rhoden,1999-08-27T00:00:00,Seton Hall,USA,Seton Hall/USA,6-5,210,4,8,Guard,Inactive,N,1610612761,Raptors,TOR,raptors,Toronto,jared_rhoden,2022,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1631199,Ron,Harper Jr.,Ron Harper Jr.,"Harper Jr., Ron",R. Harper Jr.,ron-harper-jr,2000-04-12T00:00:00,Rutgers,USA,Rutgers/USA,6-4,233,3,13,Guard-Forward,Active,N,1610612765,Pistons,DET,pistons,Detroit,ron_harper_jr,2022,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1631200,Kris,Murray,Kris Murray,"Murray, Kris",K. Murray,kris-murray,2000-08-19T00:00:00,Iowa,USA,Iowa/USA,6-8,216,2,24,Forward,Active,N,1610612757,Trail Blazers,POR,blazers,Portland,kris_murray,2023,2025,Y,Y,Y,2023,1,23,N
1631204,Marcus,Sasser,Marcus Sasser,"Sasser, Marcus",M. Sasser,marcus-sasser,2000-09-21T00:00:00,Houston,USA,Houston/USA,6-2,195,2,25,Guard,Active,N,1610612765,Pistons,DET,pistons,Detroit,marcus_sasser,2023,2025,N,Y,Y,2023,1,25,N
1631207,Dalen,Terry,Dalen Terry,"Terry, Dalen",D. Terry,dalen-terry,2002-07-12T00:00:00,Arizona,USA,Arizona/USA,6-7,195,3,25,Forward,Active,N,1610612741,Bulls,CHI,bulls,Chicago,dalen_terry,2022,2025,Y,Y,Y,2022,1,18,N
1631209,Isaiah,Wong,Isaiah Wong,"Wong, Isaiah",I. Wong,isaiah-wong,2001-01-28T00:00:00,Miami,USA,Miami/USA,6-3,185,1,,Guard,Inactive,Y,0,,,,,isaiah_wong,2023,2024,Y,Y,Y,2023,2,55,N
1631210,Jacob,Toppin,Jacob Toppin,"Toppin, Jacob",J. Toppin,jacob-toppin,2000-05-08T00:00:00,Kentucky,USA,Kentucky/USA,6-8,200,2,00,Forward,Active,N,1610612737,Hawks,ATL,hawks,Atlanta,jacob_toppin,2023,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1629162,Jordan,McLaughlin,Jordan McLaughlin,"McLaughlin, Jordan",J. McLaughlin,jordan-mclaughlin,1996-04-09T00:00:00,Southern California,USA,Southern California/USA,6-0,185,6,11,Guard,Active,N,1610612759,Spurs,SAS,spurs,San Antonio,jordan_mclaughlin,2019,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1631212,Peyton,Watson,Peyton Watson,"Watson, Peyton",P. Watson,peyton-watson,2002-09-11T00:00:00,UCLA,USA,UCLA/USA,6-7,200,3,8,Guard,Active,N,1610612743,Nuggets,DEN,nuggets,Denver,peyton_watson,2022,2025,Y,Y,Y,2022,1,30,N
1631213,Tyrese,Martin,Tyrese Martin,"Martin, Tyrese",T. Martin,tyrese-martin,1999-03-07T00:00:00,Connecticut,USA,Connecticut/USA,6-6,215,2,13,Forward,Active,N,1610612751,Nets,BKN,nets,Brooklyn,tyrese_martin,2022,2025,Y,Y,Y,2022,2,51,N
1631214,Alondes,Williams,Alondes Williams,"Williams, Alondes",A. Williams,alondes-williams,1999-06-19T00:00:00,Wake Forest,USA,Wake Forest/USA,6-4,210,2,,Guard,Inactive,Y,0,,,,,alondes_williams,2022,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1631216,Caleb,Houstan,Caleb Houstan,"Houstan, Caleb",C. Houstan,caleb-houstan,2003-01-09T00:00:00,Michigan,Canada,Michigan/Canada,6-8,205,3,2,Guard,Active,N,1610612753,Magic,ORL,magic,Orlando,caleb_houstan,2022,2025,Y,Y,Y,2022,2,32,N
1631217,Moussa,Diabaté,Moussa Diabaté,"Diabaté, Moussa",M. Diabaté,moussa-diabaté,2002-01-21T00:00:00,Michigan,France,Michigan/France,6-9,210,3,14,Forward,Active,N,1610612766,Hornets,CHA,hornets,Charlotte,moussa_diabate,2022,2025,Y,Y,Y,2022,2,43,N
1631218,Trayce,Jackson-Davis,Trayce Jackson-Davis,"Jackson-Davis, Trayce",T. Jackson-Davis,trayce-jackson-davis,2000-02-22T00:00:00,Indiana,USA,Indiana/USA,6-9,245,2,32,Forward,Active,N,1610612744,Warriors,GSW,warriors,Golden State,trayce_jackson-davis,2023,2025,Y,Y,Y,2023,2,57,N
1631221,Collin,Gillespie,Collin Gillespie,"Gillespie, Collin",C. Gillespie,collin-gillespie,1999-06-25T00:00:00,Villanova,USA,Villanova/USA,6-1,195,2,12,Guard,Active,N,1610612756,Suns,PHX,suns,Phoenix,collin_gillespie,2022,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1631222,Jake,LaRavia,Jake LaRavia,"LaRavia, Jake",J. LaRavia,jake-laravia,2001-11-03T00:00:00,Wake Forest,USA,Wake Forest/USA,6-7,235,3,33,Forward,Active,N,1610612758,Kings,SAC,kings,Sacramento,jake_laravia,2022,2025,Y,Y,Y,2022,1,19,N
1631223,David,Roddy,David Roddy,"Roddy, David",D. Roddy,david-roddy,2001-03-27T00:00:00,Colorado State,USA,Colorado State/USA,6-4,255,3,45,Forward,Active,N,1610612745,Rockets,HOU,rockets,Houston,david_roddy,2022,2025,Y,Y,Y,2022,1,23,N
1631230,Dominick,Barlow,Dominick Barlow,"Barlow, Dominick",D. Barlow,dominick-barlow,2003-05-26T00:00:00,Overtime Elite,USA,Overtime Elite/USA,6-8,215,3,26,Forward,Active,N,1610612737,Hawks,ATL,hawks,Atlanta,dominick_barlow,2022,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1631232,Keion,Brooks Jr.,Keion Brooks Jr.,"Brooks Jr., Keion",K. Brooks Jr.,keion-brooks-jr,2000-08-07T00:00:00,Washington,USA,Washington/USA,6-7,210,1,,Forward,Active,N,1610612740,Pelicans,NOP,pelicans,New Orleans,keion_brooks_jr,2024,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1631243,Mouhamed,Gueye,Mouhamed Gueye,"Gueye, Mouhamed",M. Gueye,mouhamed-gueye,2002-11-09T00:00:00,Washington State,Senegal,Washington State/Senegal,6-10,210,2,18,Forward,Active,N,1610612737,Hawks,ATL,hawks,Atlanta,mouhamed_gueye,2023,2025,Y,Y,Y,2023,2,39,N
1631245,Quenton,Jackson,Quenton Jackson,"Jackson, Quenton",Q. Jackson,quenton-jackson,1998-09-15T00:00:00,Texas A&M,USA,Texas A&M/USA,6-5,173,3,29,Guard,Active,N,1610612754,Pacers,IND,pacers,Indiana,quenton_jackson,2022,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1631246,Vince,Williams Jr.,Vince Williams Jr.,"Williams Jr., Vince",V. Williams Jr.,vince-williams-jr,2000-08-30T00:00:00,Virginia Commonwealth,USA,Virginia Commonwealth/USA,6-4,205,3,5,Guard,Active,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,vince_williams_jr,2022,2025,Y,Y,Y,2022,2,47,N
1631247,Luke,Travers,Luke Travers,"Travers, Luke",L. Travers,luke-travers,2001-09-03T00:00:00,Rockingham Flames (Aus.),Australia,Perth/Australia,6-7,207,1,33,Forward,Active,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,luke_travers,2024,2025,Y,Y,Y,2022,2,56,N
1631248,Baylor,Scheierman,Baylor Scheierman,"Scheierman, Baylor",B. Scheierman,baylor-scheierman,2000-09-26T00:00:00,Creighton,USA,Creighton/USA,6-6,205,1,55,Guard,Active,N,1610612738,Celtics,BOS,celtics,Boston,baylor_scheierman,2024,2025,Y,Y,Y,2024,1,30,N
1631250,Pete,Nance,Pete Nance,"Nance, Pete",P. Nance,pete-nance,2000-02-19T00:00:00,North Carolina,USA,North Carolina/USA,6-10,225,2,35,Forward,Active,N,1610612749,Bucks,MIL,bucks,Milwaukee,pete_nance,2023,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1631255,Karlo,Matković,Karlo Matković,"Matković, Karlo",K. Matković,karlo-matković,2001-03-30T00:00:00,Mega Basket,Bosnia and Herzegovina,Mega Basket/Bosnia and Herzegovina,6-10,231,1,17,Forward-Center,Active,N,1610612740,Pelicans,NOP,pelicans,New Orleans,karlo_matkovic,2024,2025,Y,Y,Y,2022,2,52,N
1642272,Jared,McCain,Jared McCain,"McCain, Jared",J. McCain,jared-mccain,2004-02-20T00:00:00,Duke,USA,Duke/USA,6-3,195,1,20,Guard,Active,N,1610612755,76ers,PHI,sixers,Philadelphia,tmp_jared_mccain,2024,2025,N,Y,Y,2024,1,16,N
1631260,AJ,Green,AJ Green,"Green, AJ",A. Green,aj-green,1999-09-27T00:00:00,Northern Iowa,USA,Northern Iowa/USA,6-4,190,3,20,Guard,Active,N,1610612749,Bucks,MIL,bucks,Milwaukee,aj_green,2022,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1629216,Gabe,Vincent,Gabe Vincent,"Vincent, Gabe",G. Vincent,gabe-vincent,1996-06-14T00:00:00,California-Santa Barbara,USA,California-Santa Barbara/USA,6-2,200,6,7,Guard,Active,N,1610612747,Lakers,LAL,lakers,Los Angeles,gabe_vincent,2019,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1629234,Drew,Eubanks,Drew Eubanks,"Eubanks, Drew",D. Eubanks,drew-eubanks,1997-02-01T00:00:00,Oregon State,USA,Oregon State/USA,6-10,245,8,15,Forward-Center,Inactive,N,1610612746,Clippers,LAC,clippers,LA,drew_eubanks,2018,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1631288,Jamal,Cain,Jamal Cain,"Cain, Jamal",J. Cain,jamal-cain,1999-03-20T00:00:00,Oakland,USA,Oakland/USA,6-6,191,3,8,Forward,Active,N,1610612740,Pelicans,NOP,pelicans,New Orleans,jamal_cain,2022,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1631301,Jaylen,Sims,Jaylen Sims,"Sims, Jaylen",J. Sims,jaylen-sims,1998-12-11T00:00:00,UNC-Wilmington,USA,North Carolina-Wilmington/USA,6-6,210,0,,Guard,Inactive,Y,0,,,,,jaylen_sims,2024,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1631303,Justin,Minaya,Justin Minaya,"Minaya, Justin",J. Minaya,justin-minaya,1999-03-26T00:00:00,Providence,USA,Providence/USA,6-5,205,3,10,Forward,Active,N,1610612757,Trail Blazers,POR,blazers,Portland,justin_minaya,2022,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1631306,Cole,Swider,Cole Swider,"Swider, Cole",C. Swider,cole-swider,1999-05-08T00:00:00,Syracuse,USA,Syracuse/USA,6-8,220,2,,Forward,Inactive,Y,0,,,,,cole_swider,2022,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1631311,Lester,Quinones,Lester Quinones,"Quinones, Lester",L. Quinones,lester-quinones,2000-11-16T00:00:00,Memphis,USA,Memphis/USA,6-4,208,3,22,Guard,Active,N,1610612740,Pelicans,NOP,pelicans,New Orleans,lester_quinones,2022,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1631321,Sidy,Cissoko,Sidy Cissoko,"Cissoko, Sidy",S. Cissoko,sidy-cissoko,2004-04-02T00:00:00,NBA G League Ignite,France,NBA G League Ignite/France,6-6,200,2,25,Guard,Active,N,1610612757,Trail Blazers,POR,blazers,Portland,sidy_cissoko,2022,2025,Y,Y,Y,2023,2,44,N
1631323,Simone,Fontecchio,Simone Fontecchio,"Fontecchio, Simone",S. Fontecchio,simone-fontecchio,1995-12-09T00:00:00,Baskonia,Italy,Baskonia/Italy,6-7,209,3,19,Forward,Active,N,1610612765,Pistons,DET,pistons,Detroit,simone_fontecchio,2022,2025,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1631342,Daeqwon,Plowden,Daeqwon Plowden,"Plowden, Daeqwon",D. Plowden,daeqwon-plowden,1998-08-29T00:00:00,Bowling Green,USA,Bowling Green/USA,6-6,216,1,29,Guard-Forward,Active,N,1610612737,Hawks,ATL,hawks,Atlanta,daeqwon_plowden,2024,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
203897,Zach,LaVine,Zach LaVine,"LaVine, Zach",Z. LaVine,zach-lavine,1995-03-10T00:00:00,UCLA,USA,UCLA/USA,6-5,200,11,8,Guard,Active,N,1610612758,Kings,SAC,kings,Sacramento,zach_lavine,2014,2025,N,Y,Y,2014,1,13,N
203901,Elfrid,Payton,Elfrid Payton,"Payton, Elfrid",E. Payton,elfrid-payton,1994-02-22T00:00:00,Louisana-Lafayette,USA,Louisana-Lafayette/USA,6-3,195,9,4,Guard,Active,N,1610612740,Pelicans,NOP,pelicans,New Orleans,elfrid_payton,2014,2025,Y,Y,Y,2014,1,10,N
203903,Jordan,Clarkson,Jordan Clarkson,"Clarkson, Jordan",J. Clarkson,jordan-clarkson,1992-06-07T00:00:00,Missouri,USA,Missouri/USA,6-3,194,12,00,Guard,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,jordan_clarkson,2014,2024,Y,Y,Y,2014,2,46,N
1629312,Haywood,Highsmith,Haywood Highsmith,"Highsmith, Haywood",H. Highsmith,haywood-highsmith,1996-12-09T00:00:00,Wheeling Jesuit,USA,Wheeling Jesuit/USA,6-5,220,5,24,Forward,Active,N,1610612748,Heat,MIA,heat,Miami,haywood_highsmith,2018,2025,Y,Y,Y,2018,,,N
203914,Gary,Harris,Gary Harris,"Harris, Gary",G. Harris,gary-harris,1994-09-14T00:00:00,Michigan State,USA,Michigan State/USA,6-4,210,11,14,Guard,Active,N,1610612753,Magic,ORL,magic,Orlando,gary_harris,2014,2025,N,Y,Y,2014,1,19,N
203915,Spencer,Dinwiddie,Spencer Dinwiddie,"Dinwiddie, Spencer",S. Dinwiddie,spencer-dinwiddie,1993-04-06T00:00:00,Colorado,USA,Colorado/USA,6-5,215,11,26,Guard,Active,N,1610612742,Mavericks,DAL,mavericks,Dallas,spencer_dinwiddie,2014,2025,Y,Y,Y,2014,2,38,N
203924,Jerami,Grant,Jerami Grant,"Grant, Jerami",J. Grant,jerami-grant,1994-03-12T00:00:00,Syracuse,USA,Syracuse/USA,6-7,210,11,9,Forward,Active,N,1610612757,Trail Blazers,POR,blazers,Portland,jerami_grant,2014,2025,N,Y,Y,2014,2,39,N
203926,Doug,McDermott,Doug McDermott,"McDermott, Doug",D. McDermott,doug-mcdermott,1992-01-03T00:00:00,Creighton,USA,Creighton/USA,6-6,225,11,7,Forward,Active,N,1610612758,Kings,SAC,kings,Sacramento,doug_mcdermott,2014,2025,N,Y,Y,2014,1,11,N
1631386,Tazé,Moore,Tazé Moore,"Moore, Tazé",T. Moore,tazé-moore,1998-06-29T00:00:00,Houston,USA,Houston/USA,6-5,195,1,,Guard,Inactive,Y,0,,,,,taze_moore,2023,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
203932,Aaron,Gordon,Aaron Gordon,"Gordon, Aaron",A. Gordon,aaron-gordon,1995-09-16T00:00:00,Arizona,USA,Arizona/USA,6-8,235,11,32,Forward,Active,N,1610612743,Nuggets,DEN,nuggets,Denver,aaron_gordon,2014,2025,N,Y,Y,2014,1,4,N
203935,Marcus,Smart,Marcus Smart,"Smart, Marcus",M. Smart,marcus-smart,1994-03-06T00:00:00,Oklahoma State,USA,Oklahoma State/USA,6-3,220,11,36,Guard,Active,N,1610612764,Wizards,WAS,wizards,Washington,marcus_smart,2014,2025,Y,Y,Y,2014,1,6,N
203937,Kyle,Anderson,Kyle Anderson,"Anderson, Kyle",K. Anderson,kyle-anderson,1993-09-20T00:00:00,UCLA,USA,UCLA/USA,6-9,230,11,20,Forward-Guard,Active,N,1610612748,Heat,MIA,heat,Miami,kyle_anderson,2014,2025,Y,Y,Y,2014,1,30,N
203939,Dwight,Powell,Dwight Powell,"Powell, Dwight",D. Powell,dwight-powell,1991-07-20T00:00:00,Stanford,Canada,Stanford/Canada,6-10,240,11,7,Forward-Center,Active,N,1610612742,Mavericks,DAL,mavericks,Dallas,dwight_powell,2014,2025,Y,Y,Y,2014,2,45,N
203944,Julius,Randle,Julius Randle,"Randle, Julius",J. Randle,julius-randle,1994-11-29T00:00:00,Kentucky,USA,Kentucky/USA,6-9,250,11,30,Forward-Center,Active,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,julius_randle,2014,2025,N,Y,Y,2014,1,7,N
203952,Andrew,Wiggins,Andrew Wiggins,"Wiggins, Andrew",A. Wiggins,andrew-wiggins,1995-02-23T00:00:00,Kansas,Canada,Kansas/Canada,6-7,197,11,22,Forward,Active,N,1610612748,Heat,MIA,heat,Miami,andrew_wiggins,2014,2025,N,Y,Y,2014,1,1,N
203954,Joel,Embiid,Joel Embiid,"Embiid, Joel",J. Embiid,joel-embiid,1994-03-16T00:00:00,Kansas,Cameroon,Kansas/Cameroon,7-0,280,9,21,Center-Forward,Active,N,1610612755,76ers,PHI,sixers,Philadelphia,joel_embiid,2014,2025,N,Y,Y,2014,1,3,N
203957,Danté,Exum,Danté Exum,"Exum, Danté",D. Exum,danté-exum,1995-07-13T00:00:00,Australian Institute of Sport,Australia,Australian Institute of Sport/Australia,6-5,214,8,0,Guard,Active,N,1610612742,Mavericks,DAL,mavericks,Dallas,dante_exum,2014,2025,N,Y,Y,2014,1,5,N
203967,Dario,Šarić,Dario Šarić,"Šarić, Dario",D. Šarić,dario-šarić,1994-04-08T00:00:00,Anadolu Efes,Croatia,Anadolu Efes/Croatia,6-10,225,8,9,Forward-Center,Active,N,1610612743,Nuggets,DEN,nuggets,Denver,dario_saric,2016,2025,N,Y,Y,2014,1,12,N
201935,James,Harden,James Harden,"Harden, James",J. Harden,james-harden,1989-08-26T00:00:00,Arizona State,USA,Arizona State/USA,6-5,220,16,1,Guard,Active,N,1610612746,Clippers,LAC,clippers,LA,james_harden,2009,2025,N,Y,Y,2009,1,3,Y
201939,Stephen,Curry,Stephen Curry,"Curry, Stephen",S. Curry,stephen-curry,1988-03-14T00:00:00,Davidson,USA,Davidson/USA,6-2,185,16,30,Guard,Active,N,1610612744,Warriors,GSW,warriors,Golden State,stephen_curry,2009,2025,N,Y,Y,2009,1,7,Y
201942,DeMar,DeRozan,DeMar DeRozan,"DeRozan, DeMar",D. DeRozan,demar-derozan,1989-08-07T00:00:00,Southern California,USA,Southern California/USA,6-6,220,16,10,Guard-Forward,Active,N,1610612758,Kings,SAC,kings,Sacramento,demar_derozan,2009,2025,N,Y,Y,2009,1,9,N
203991,Clint,Capela,Clint Capela,"Capela, Clint",C. Capela,clint-capela,1994-05-18T00:00:00,Elan Chalon,Switzerland,Elan Chalon/Switzerland,6-10,256,11,15,Center,Active,N,1610612737,Hawks,ATL,hawks,Atlanta,clint_capela,2014,2025,Y,Y,Y,2014,1,25,N
203992,Bogdan,Bogdanović,Bogdan Bogdanović,"Bogdanović, Bogdan",B. Bogdanović,bogdan-bogdanović,1992-08-18T00:00:00,Fenerbahce,Serbia,Fenerbahce/Serbia,6-5,225,8,10,Guard,Active,N,1610612746,Clippers,LAC,clippers,LA,bogdan_bogdanovic,2017,2025,N,Y,Y,2014,1,27,N
203994,Jusuf,Nurkić,Jusuf Nurkić,"Nurkić, Jusuf",J. Nurkić,jusuf-nurkić,1994-08-23T00:00:00,Cedevita,Bosnia and Herzegovina,Cedevita/Bosnia and Herzegovina,7-0,290,11,11,Center,Active,N,1610612762,Jazz,UTA,jazz,Utah,jusuf_nurkic,2014,2025,N,Y,Y,2014,1,16,N
203995,Vasilije,Micić,Vasilije Micić,"Micić, Vasilije",V. Micić,vasilije-micić,1994-01-13T00:00:00,Serbia,Serbia,Serbia/Serbia,6-3,188,2,18,Guard,Active,N,1610612766,Hornets,CHA,hornets,Charlotte,vasilije_micic,2023,2025,N,Y,Y,2014,2,52,N
201949,James,Johnson,James Johnson,"Johnson, James",J. Johnson,james-johnson,1987-02-20T00:00:00,Wake Forest,USA,Wake Forest/USA,6-7,240,16,16,Forward,Active,N,1610612754,Pacers,IND,pacers,Indiana,james_johnson,2009,2025,Y,Y,Y,2009,1,16,N
201950,Jrue,Holiday,Jrue Holiday,"Holiday, Jrue",J. Holiday,jrue-holiday,1990-06-12T00:00:00,UCLA,USA,UCLA/USA,6-4,205,16,4,Guard,Active,N,1610612738,Celtics,BOS,celtics,Boston,jrue_holiday,2009,2025,N,Y,Y,2009,1,17,N
203999,Nikola,Jokić,Nikola Jokić,"Jokić, Nikola",N. Jokić,nikola-jokić,1995-02-19T00:00:00,Mega Basket,Serbia,Mega Basket/Serbia,6-11,284,10,15,Center,Active,N,1610612743,Nuggets,DEN,nuggets,Denver,nikola_jokic,2015,2025,N,Y,Y,2014,2,41,N
204001,Kristaps,Porziņģis,Kristaps Porziņģis,"Porziņģis, Kristaps",K. Porziņģis,kristaps-porziņģis,1995-08-02T00:00:00,Cajasol Sevilla,Latvia,Cajasol Sevilla/Latvia,7-2,240,9,8,Forward-Center,Active,N,1610612738,Celtics,BOS,celtics,Boston,kristaps_porzingis,2015,2025,N,Y,Y,2015,1,4,N
201959,Taj,Gibson,Taj Gibson,"Gibson, Taj",T. Gibson,taj-gibson,1985-06-24T00:00:00,Southern California,USA,Southern California/USA,6-9,232,16,67,Forward,Active,N,1610612766,Hornets,CHA,hornets,Charlotte,taj_gibson,2009,2025,N,Y,Y,2009,1,26,N
1641705,Victor,Wembanyama,Victor Wembanyama,"Wembanyama, Victor",V. Wembanyama,victor-wembanyama,2004-01-04T00:00:00,Metropolitans 92,France,Metropolitans 92/France,7-3,235,2,1,Forward-Center,Active,N,1610612759,Spurs,SAS,spurs,San Antonio,victor_wembanyama,2023,2025,N,Y,Y,2023,1,1,N
1631466,Nate,Williams,Nate Williams,"Williams, Nate",N. Williams,nate-williams,1999-02-12T00:00:00,Buffalo,USA,Buffalo/USA,6-5,205,3,19,Guard,Active,N,1610612745,Rockets,HOU,rockets,Houston,jeenathan_williams,2022,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1641706,Brandon,Miller,Brandon Miller,"Miller, Brandon",B. Miller,brandon-miller,2002-11-22T00:00:00,Alabama,USA,Alabama/USA,6-7,200,2,24,Forward,Active,N,1610612766,Hornets,CHA,hornets,Charlotte,brandon_miller,2023,2025,N,Y,Y,2023,1,2,N
1641708,Amen,Thompson,Amen Thompson,"Thompson, Amen",A. Thompson,amen-thompson,2003-01-30T00:00:00,Overtime Elite,USA,Overtime Elite/USA,6-7,200,2,1,Guard-Forward,Active,N,1610612745,Rockets,HOU,rockets,Houston,amen_thompson,2023,2025,Y,Y,Y,2023,1,4,N
1641709,Ausar,Thompson,Ausar Thompson,"Thompson, Ausar",A. Thompson,ausar-thompson,2003-01-30T00:00:00,Overtime Elite,USA,Overtime Elite/USA,6-6,205,2,9,Guard-Forward,Active,N,1610612765,Pistons,DET,pistons,Detroit,ausar_thompson,2023,2025,N,Y,Y,2023,1,5,N
1641710,Anthony,Black,Anthony Black,"Black, Anthony",A. Black,anthony-black,2004-01-20T00:00:00,Arkansas,USA,Arkansas/USA,6-7,200,2,0,Guard,Active,N,1610612753,Magic,ORL,magic,Orlando,anthony_black,2023,2025,N,Y,Y,2023,1,6,N
1641711,Gradey,Dick,Gradey Dick,"Dick, Gradey",G. Dick,gradey-dick,2003-11-20T00:00:00,Kansas,USA,Kansas/USA,6-6,200,2,1,Guard-Forward,Active,N,1610612761,Raptors,TOR,raptors,Toronto,gradey_dick,2023,2025,Y,Y,Y,2023,1,13,N
1641712,Rayan,Rupert,Rayan Rupert,"Rupert, Rayan",R. Rupert,rayan-rupert,2004-05-31T00:00:00,New Zealand Breakers,France,New Zealand Breakers/France,6-6,195,2,21,Guard-Forward,Active,N,1610612757,Trail Blazers,POR,blazers,Portland,rayan_rupert,2023,2025,Y,Y,Y,2023,2,43,N
1641713,GG,Jackson,GG Jackson,"Jackson, GG",G. Jackson,gg-jackson,2004-12-17T00:00:00,South Carolina,USA,South Carolina/USA,6-9,210,2,45,Forward,Active,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,gg_jackson,2023,2025,Y,Y,Y,2023,2,45,N
1641707,Taylor,Hendricks,Taylor Hendricks,"Hendricks, Taylor",T. Hendricks,taylor-hendricks,2003-11-22T00:00:00,Central Florida,USA,Central Florida/USA,6-9,215,2,0,Forward,Active,N,1610612762,Jazz,UTA,jazz,Utah,taylor_hendricks,2023,2025,Y,Y,Y,2023,1,9,N
1641715,Cam,Whitmore,Cam Whitmore,"Whitmore, Cam",C. Whitmore,cam-whitmore,2004-07-08T00:00:00,Villanova,USA,Villanova/USA,6-7,230,2,7,Forward,Active,N,1610612745,Rockets,HOU,rockets,Houston,cam_whitmore,2023,2025,Y,Y,Y,2023,1,20,N
1641716,Jarace,Walker,Jarace Walker,"Walker, Jarace",J. Walker,jarace-walker,2003-09-04T00:00:00,Houston,USA,Houston/USA,6-7,235,2,5,Forward,Active,N,1610612754,Pacers,IND,pacers,Indiana,jarace_walker,2023,2025,Y,Y,Y,2023,1,8,N
1641717,Cason,Wallace,Cason Wallace,"Wallace, Cason",C. Wallace,cason-wallace,2003-11-07T00:00:00,Kentucky,USA,Kentucky/USA,6-3,195,2,22,Guard,Active,N,1610612760,Thunder,OKC,thunder,Oklahoma City,cason_wallace,2023,2025,N,Y,Y,2023,1,10,N
1641718,Keyonte,George,Keyonte George,"George, Keyonte",K. George,keyonte-george,2003-11-08T00:00:00,Baylor,USA,Baylor/USA,6-4,185,2,3,Guard,Active,N,1610612762,Jazz,UTA,jazz,Utah,keyonte_george,2023,2025,N,Y,Y,2023,1,16,N
1641720,Jalen,Hood-Schifino,Jalen Hood-Schifino,"Hood-Schifino, Jalen",J. Hood-Schifino,jalen-hood-schifino,2003-06-19T00:00:00,Indiana,USA,Indiana/USA,6-5,210,2,17,Guard,Active,N,1610612755,76ers,PHI,sixers,Philadelphia,jalen_hood-schifino,2023,2025,Y,Y,Y,2023,1,17,N
1641721,Maxwell,Lewis,Maxwell Lewis,"Lewis, Maxwell",M. Lewis,maxwell-lewis,2002-07-27T00:00:00,Pepperdine,USA,Pepperdine/USA,6-7,215,3,27,Forward,Inactive,N,1610612751,Nets,BKN,nets,Brooklyn,maxwell_lewis,2023,2024,Y,Y,Y,2023,2,40,N
1641722,Jordan,Hawkins,Jordan Hawkins,"Hawkins, Jordan",J. Hawkins,jordan-hawkins,2002-04-29T00:00:00,Connecticut,USA,Connecticut/USA,6-5,190,2,24,Guard,Active,N,1610612740,Pelicans,NOP,pelicans,New Orleans,jordan_hawkins,2023,2025,Y,Y,Y,2023,1,14,N
1641723,Kobe,Bufkin,Kobe Bufkin,"Bufkin, Kobe",K. Bufkin,kobe-bufkin,2003-09-21T00:00:00,Michigan,USA,Michigan/USA,6-4,195,2,4,Guard,Active,N,1610612737,Hawks,ATL,hawks,Atlanta,kobe_bufkin,2023,2025,Y,Y,Y,2023,1,15,N
